id,value
id_0,38.4241827522
id_1,13.5272701352
id_2,7.97795491308
id_3,17.7027185502
id_4,27.2128741375
id_5,109.791436889
id_6,32.3393901591
id_7,34.7822677325
id_8,42.9875511587
id_9,19.1891125196
id_10,25.0592610274
id_11,40.8826099981
id_12,42.4914118716
id_13,13.9649192319
id_14,25.1675507986
id_15,45.831697974
id_16,35.1055703537
id_17,53.2357033941
id_18,22.2348515762
id_19,11.1264756656
id_20,27.7371213072
id_21,31.8018179472
id_22,52.2118629515
id_23,47.9817884606
id_24,18.2930037472
id_25,11.3475814633
id_26,44.9322829245
id_27,34.6720583213
id_28,62.6014859243
id_29,15.6253006987
id_30,16.9106304726
id_31,43.4815576243
id_32,35.3515638018
id_33,25.5535994335
id_34,55.5822453832
id_35,39.7999532279
id_36,13.3139003167
id_37,49.2277453877
id_38,22.6678200318
id_39,1.3128632019
id_40,24.96020743
id_41,4.53574435065
id_42,45.7372876001
id_43,27.8520689852
id_44,48.5025645282
id_45,41.2546628451
id_46,36.7816447773
id_47,23.2166582826
id_48,24.4119208807
id_49,58.4308413376
id_50,22.1771919163
id_51,41.0445305793
id_52,21.1760811001
id_53,30.2013720658
id_54,16.2099699004
id_55,30.7051499434
id_56,41.4414288235
id_57,24.1807887059
id_58,26.4113278333
id_59,12.371016079
id_60,59.8837346842
id_61,88.5992945772
id_62,34.3364765627
id_63,22.2338034591
id_64,16.969854414
id_65,36.6029367374
id_66,45.0886518121
id_67,12.8804298415
id_68,48.1641609734
id_69,8.83621080405
id_70,13.3116995134
id_71,21.6898133981
id_72,30.8001180896
id_73,13.9799686141
id_74,51.4619458804
id_75,63.6455645051
id_76,3.12369349705
id_77,38.6487658465
id_78,74.5688774322
id_79,38.3565925346
id_80,54.7585557008
id_81,21.7734289646
id_82,13.1825944328
id_83,32.3486967389
id_84,12.3061845288
id_85,10.1394935227
id_86,29.9284748433
id_87,90.5512129332
id_88,27.3812476535
id_89,50.8473003461
id_90,18.8162113924
id_91,61.6733119461
id_92,56.7642080154
id_93,7.31959118408
id_94,20.6195556689
id_95,28.3043244638
id_96,24.4564250082
id_97,0.656235865163
id_98,16.0687333711
id_99,33.949141682
id_100,20.1132643772
id_101,45.8112024458
id_102,32.713494774
id_103,32.2904035845
id_104,33.8360934531
id_105,29.8315507384
id_106,18.8471926834
id_107,39.1912606896
id_108,9.74415542033
id_109,73.4585061729
id_110,29.6016473586
id_111,67.4250773742
id_112,20.411922817
id_113,26.6419504474
id_114,25.507411491
id_115,35.0941599737
id_116,39.2024220628
id_117,23.3931102578
id_118,28.1746463776
id_119,43.0747647881
id_120,24.6975971029
id_121,36.1867843964
id_122,66.6256189295
id_123,4.89812582267
id_124,35.2870970277
id_125,4.49465292113
id_126,32.7841349986
id_127,19.237602345
id_128,28.9173964643
id_129,50.9269819479
id_130,6.89443131195
