id,value
id_0,18.3803324497
id_1,11.4933965134
id_2,11.7940076432
id_3,11.928957042
id_4,14.8113782552
id_5,46.8367425804
id_6,24.9129110538
id_7,16.5602556107
id_8,24.4540904222
id_9,13.0944540791
id_10,18.0364372028
id_11,17.9225116259
id_12,19.931202308
id_13,10.4747992389
id_14,13.8275233701
id_15,33.6778432534
id_16,16.7486031653
id_17,29.8611264788
id_18,14.0250316291
id_19,10.3614825501
id_20,10.2071543421
id_21,15.1819662422
id_22,24.2165463998
id_23,20.2021934697
id_24,10.0408233005
id_25,11.0479260134
id_26,22.5722526161
id_27,22.5227282286
id_28,24.0455871486
id_29,11.8062779837
id_30,13.786766707
id_31,19.165735416
id_32,19.8825160856
id_33,16.99424145
id_34,32.6134753785
id_35,19.326564152
id_36,11.5237640281
id_37,19.5863539859
id_38,15.1676826601
id_39,7.85452344731
id_40,16.7678402656
id_41,7.32585733864
id_42,24.5193442076
id_43,20.5308547958
id_44,15.356268029
id_45,19.7348474314
id_46,21.480310076
id_47,14.564826001
id_48,17.7784901281
id_49,22.3156332808
id_50,14.0422754686
id_51,23.0481410182
id_52,18.1655449114
id_53,17.5238727783
id_54,10.7498567
id_55,13.1024671157
id_56,20.6045111812
id_57,15.0981812802
id_58,20.7287098862
id_59,9.03467388299
id_60,29.7165119227
id_61,40.0790290521
id_62,15.0423644888
id_63,11.0141470453
id_64,15.2253072198
id_65,19.9836814952
id_66,15.9435397823
id_67,16.9032182344
id_68,18.7888290389
id_69,11.1993651361
id_70,11.2870424283
id_71,13.4744560437
id_72,21.5056525694
id_73,11.5480632815
id_74,37.3934515492
id_75,29.6381558985
id_76,9.26192432214
id_77,26.3923114224
id_78,33.9124217403
id_79,17.3338786668
id_80,37.0867843344
id_81,19.916432333
id_82,10.3738389949
id_83,16.339451021
id_84,11.7330912923
id_85,8.76995275547
id_86,19.4361247706
id_87,41.1016054516
id_88,15.1031390566
id_89,24.900974641
id_90,17.4414216554
id_91,22.9244686582
id_92,25.4009232302
id_93,9.48540714172
id_94,13.1205097286
id_95,20.2268186472
id_96,15.7095160304
id_97,7.80690055779
id_98,11.9939328364
id_99,14.7912603942
id_100,13.0287769533
id_101,22.7661359313
id_102,16.1209812292
id_103,17.715092151
id_104,18.3658062042
id_105,16.5054006159
id_106,15.4144722438
id_107,23.1772937852
id_108,11.9900905081
id_109,33.71093079
id_110,11.5083959735
id_111,27.3670070505
id_112,16.0619390249
id_113,19.6876481221
id_114,19.5102243967
id_115,20.30310012
id_116,24.9626379153
