id,value
id_0,34.3216012851
id_1,13.7946626756
id_2,9.76776970957
id_3,19.8618446041
id_4,25.6949181583
id_5,106.737210833
id_6,36.4020643129
id_7,30.3645438616
id_8,44.5627391032
id_9,17.9405661596
id_10,27.2906263923
id_11,37.4559423267
id_12,39.2013002032
id_13,13.1013510659
id_14,23.4415699558
id_15,54.6345708368
id_16,33.0633232653
id_17,57.9290253307
id_18,20.7545052214
id_19,11.0620630115
id_20,21.4834935349
id_21,27.2941705404
id_22,50.7330180296
id_23,43.2996137418
id_24,16.9314091509
id_25,11.359744966
id_26,43.4981815686
id_27,37.6571222316
id_28,52.5603723191
id_29,14.4521240495
id_30,18.9670400416
id_31,38.7496827351
id_32,36.1975158891
id_33,23.9300041208
id_34,58.4269916116
id_35,37.3894710457
id_36,14.4420974592
id_37,42.6290089647
id_38,22.4666781862
id_39,3.28433839208
id_40,28.2547261189
id_41,5.21163612388
id_42,46.6857010059
id_43,31.6630180645
id_44,37.2282072619
id_45,36.6550588027
id_46,38.9932309572
id_47,21.5377764927
id_48,26.344791289
id_49,51.2360350345
id_50,21.6313716544
id_51,41.1846931535
id_52,25.0271051735
id_53,27.7620005679
id_54,16.2536865552
id_55,26.3383203434
id_56,37.2282897262
id_57,25.4166786922
id_58,30.2523828906
id_59,10.6749338656
id_60,59.1006881667
id_61,88.096448255
id_62,29.2913956471
id_63,19.8818020512
id_64,17.3987596334
id_65,32.8065403508
id_66,33.1064187102
id_67,17.9695322885
id_68,39.2649208316
id_69,10.4571595319
id_70,15.1638589354
id_71,15.4561328438
id_72,32.609377152
id_73,15.0279587713
id_74,62.5756224969
id_75,63.9311680823
id_76,4.56955442043
id_77,43.5645007002
id_78,72.8701014895
id_79,34.5205543581
id_80,63.3652948523
id_81,28.5778004019
id_82,12.6481881317
id_83,28.0104301243
id_84,12.512037608
id_85,10.1527097003
id_86,34.624085161
id_87,89.8334034916
id_88,27.1289006964
id_89,50.0245891311
id_90,18.9178128245
id_91,54.4057040848
id_92,51.9422871783
id_93,8.42319930692
id_94,19.4625426665
id_95,28.4556522366
id_96,24.5972435904
id_97,5.29069730235
id_98,14.9026708576
id_99,29.4201491124
id_100,19.0671923648
id_101,42.8908230145
id_102,30.2747492477
id_103,31.3637734956
id_104,31.753067055
id_105,29.231061627
id_106,23.2735684329
id_107,41.2372441498
id_108,12.1029788492
id_109,71.8521554153
id_110,23.4540168333
id_111,62.4951758322
id_112,21.7277625838
id_113,31.7180111771
id_114,28.889927464
id_115,34.9156641871
id_116,43.0874208532
id_117,20.5722819328
id_118,27.6132779592
id_119,43.771995775
id_120,23.5593842656
id_121,35.015717888
id_122,72.3604839344
id_123,9.15586035673
id_124,33.0861670923
id_125,6.02255452652
id_126,31.1257163553
id_127,21.6647293086
id_128,26.1833868364
id_129,52.6312300108
id_130,10.3015776062
id_131,49.6973148081
id_132,19.428049234
id_133,8.85438553206
id_134,18.9353082366
id_135,31.4437625364
id_136,53.3029107247
id_137,78.4433034121
id_138,23.3389986071
id_139,49.6595527683
id_140,75.6596516555
id_141,9.95042181424
id_142,37.5392951534
id_143,32.462089061
id_144,37.5770116077
id_145,9.68262419754
id_146,32.6328525556
id_147,48.7051690309
id_148,33.542084057
id_149,19.1482488944
id_150,46.8684340602
id_151,34.4243282163
id_152,56.5872061122
id_153,18.2345964143
id_154,14.6740258739
id_155,60.3616470175
id_156,14.7458492655
id_157,18.7082686007
id_158,43.7332584779
id_159,27.2591070974
id_160,11.193588062
id_161,94.9910781878
id_162,58.2238736263
id_163,38.6955355764
id_164,40.0043628785
id_165,38.9428353911
id_166,45.2265712129
id_167,53.485556559
id_168,14.7513812159
id_169,25.7308747201
id_170,24.2785948704
id_171,23.2227857021
id_172,33.9849303335
id_173,43.6002935699
id_174,83.8635274294
id_175,46.8326884258
id_176,17.2356781262
id_177,32.4863312265
id_178,56.019798533
id_179,27.8064465647
id_180,16.3290949806
id_181,42.0209740448
id_182,19.8893365642
id_183,48.746815899
id_184,18.7895997877
id_185,39.0642660546
id_186,36.5880988379
id_187,43.1795367881
id_188,72.6315471641
id_189,59.418269748
id_190,11.0196212895
id_191,20.099215336
id_192,21.8681886929
id_193,39.7070629897
id_194,23.8942383255
id_195,15.9202384897
id_196,12.0754721095
id_197,15.1601774371
id_198,29.1971980089
id_199,10.258613593
id_200,10.2132444726
id_201,25.2079004139
id_202,33.2356958992
id_203,65.9748438606
id_204,20.2250862727
id_205,23.8678893796
id_206,43.2116340785
id_207,42.4982290499
id_208,21.3709886766
id_209,25.03880457
id_210,42.1090431883
id_211,34.0808758299
id_212,37.4564476283
id_213,22.9886076739
id_214,12.7508406
id_215,5.54432355649
id_216,53.2634813394
id_217,10.469110109
id_218,35.8020633199
id_219,95.7657021994
id_220,52.4123547061
id_221,21.384772776
id_222,41.7977989667
id_223,84.2953559566
id_224,28.7344970394
id_225,21.9583210259
id_226,14.3980740735
id_227,40.6537610301
id_228,34.1712810876
id_229,28.5872105073
id_230,13.8866560882
id_231,32.5241345899
id_232,5.7636255196
id_233,26.3413291691
id_234,50.5822988728
id_235,24.1547982558
id_236,17.2589837853
id_237,10.8014575577
id_238,19.0903271796
id_239,27.3471066895
id_240,31.5935060556
id_241,71.0202020763
id_242,35.1354254057
id_243,38.7693113773
id_244,49.6674670114
id_245,45.9930850444
id_246,38.383507414
id_247,41.2038112912
