id,value
id_0,39.24784185199654
id_1,13.36939866791279
id_2,8.962218797403946
id_3,15.084004349928309
id_4,26.79877026660442
id_5,96.98461321998394
id_6,29.15611566033407
id_7,36.65692127887708
id_8,40.539172839810035
id_9,20.796818567196336
id_10,26.926965128888586
id_11,41.75894019419626
id_12,39.9840291858179
id_13,15.606720394432802
id_14,25.342219922795042
id_15,41.854278477178
id_16,33.551537544667184
id_17,54.852911111356136
id_18,24.584916057767344
id_19,11.127818501998314
id_20,30.16731491530874
id_21,33.42984159458733
id_22,46.21157765729671
id_23,44.567393736897806
id_24,18.86687403454244
id_25,12.190943805060876
id_26,47.166288939932016
id_27,33.46126494317668
id_28,65.80277962282985
id_29,18.143357095059475
id_30,14.516062988775298
id_31,43.21970257895209
id_32,35.5728700699608
id_33,31.854769387994914
id_34,55.88328009440124
id_35,37.45381309466597
id_36,14.271241763579509
id_37,50.614053940123206
id_38,21.418652661784378
id_39,5.229569253874155
id_40,25.574460282673797
id_41,5.4695228925155215
id_42,46.99547154728533
id_43,31.374916262939813
id_44,50.92271464349761
id_45,42.0401907806329
id_46,37.103690554672994
id_47,22.016076420274945
id_48,24.229893738220458
id_49,60.64511285966698
id_50,25.860354043353308
id_51,51.47875984256585
id_52,20.11266733702739
id_53,31.725349065748233
id_54,15.746252283201581
id_55,38.25710136462787
id_56,41.7645968712838
id_57,26.16139019947241
id_58,28.679607708716464
id_59,14.379332073102226
id_60,66.48532421945565
id_61,86.78764124435773
id_62,37.23924508023806
id_63,22.012102363704592
id_64,19.367309799524588
id_65,37.12632240128191
id_66,38.20005728663409
id_67,13.229414504233333
id_68,54.29071128371869
id_69,6.5871233790863135
id_70,14.528187469102733
id_71,27.83094275808892
id_72,30.161749916047423
id_73,12.399236971621676
id_74,46.519385209845574
id_75,59.4827551449964
id_76,9.42511328585299
id_77,38.22077959073927
id_78,74.30627181917696
id_79,44.15399630924725
id_80,48.91465964950686
id_81,23.816801698627287
id_82,15.092943885674076
id_83,34.20781859456063
id_84,11.274777572966547
id_85,11.299778585727278
id_86,32.323866737486526
id_87,87.31185911367784
id_88,30.69335261447607
id_89,48.40950783703881
id_90,19.384362023013264
id_91,65.17267481313257
id_92,57.91920868058825
id_93,8.433204703668189
id_94,22.730268980596357
id_95,29.310335987017424
id_96,22.481276782950392
id_97,12.240299669659866
id_98,16.762623623968473
id_99,36.626328907870224
id_100,21.963177802601532
id_101,48.9551578118071
id_102,31.9531735435916
id_103,35.85996048922159
id_104,33.78116385028009
id_105,27.42092738189919
id_106,15.955606808786865
id_107,37.53903951052152
id_108,10.213253092539262
id_109,74.88044140612595
id_110,30.59697401367858
id_111,70.11787497138127
id_112,18.98920906901891
id_113,22.573486038408696
id_114,26.540933216011386
id_115,35.2191753709571
id_116,33.57404369782398
id_117,25.978733483855592
id_118,26.043194135837844
id_119,46.11908036730752
id_120,23.453601506491765
id_121,35.69747573305736
id_122,65.09641274299261
id_123,3.6609610179966516
id_124,40.246574381008834
id_125,6.2457776127714935
id_126,28.27583479969566
id_127,16.48602959654559
id_128,28.0516927237665
id_129,51.07893143332365
id_130,6.905838741520757
id_131,48.03188117525853
id_132,18.429797437989684
id_133,3.9871470534650797
id_134,23.57532929562323
id_135,27.622327894162673
id_136,68.01168855198235
id_137,93.55345222748406
id_138,29.59880823734165
id_139,55.824138401417926
id_140,73.876615170578
id_141,18.51982203483985
id_142,45.43689115114691
id_143,31.63250387380824
id_144,31.12978181781883
id_145,14.69299542322375
id_146,38.0743876978031
id_147,49.605937701147305
id_148,32.25612385142242
id_149,19.820044371232875
id_150,44.74116510810625
id_151,35.83901950987065
id_152,59.4606561275738
id_153,23.758203122096898
id_154,11.572899614568916
id_155,63.06005365542465
id_156,13.76839857361756
id_157,26.64933062846898
id_158,44.65368509251629
id_159,24.977531392167155
id_160,12.337086879901163
id_161,86.82997937762498
id_162,58.11308151779288
id_163,32.673825122856
id_164,37.65111650078752
id_165,35.08225244345246
id_166,49.347793786598984
id_167,56.98187865899058
id_168,12.87656111376496
id_169,22.351656723379865
id_170,33.633778152415175
id_171,29.5658882338399
id_172,28.533376548903824
id_173,36.33996264550031
id_174,86.47625767999087
id_175,53.09519173813628
id_176,18.44944786834388
id_177,23.96930477727071
id_178,63.64709117379122
id_179,27.91330584373737
id_180,15.946745469630448
id_181,28.95495023406843
id_182,23.1293867165857
id_183,25.26280865891725
id_184,13.347205933846507
id_185,37.36451290413949
id_186,36.110302976896875
id_187,47.916488159965105
id_188,72.64949381917071
id_189,60.058863230041716
id_190,6.4280020857757805
id_191,25.660075938320496
id_192,16.062381202969338
id_193,32.71319379850483
id_194,27.809270366798486
id_195,16.579799172716847
id_196,15.529920900958121
id_197,14.484113174713404
id_198,23.12979679676246
id_199,13.878184686458841
id_200,8.38008091113208
id_201,29.728859545487914
id_202,31.75070753914237
id_203,73.06661576067486
id_204,31.41817645508528
id_205,19.676551444231816
id_206,60.11897490839445
id_207,49.919581240704595
id_208,25.613470885527956
id_209,28.121447355862106
id_210,44.530769232685145
id_211,34.40136168248056
id_212,31.020428703784805
id_213,43.501649459556376
id_214,14.293976489707706
id_215,9.494717514861065
id_216,50.56146859205268
id_217,7.274533273817681
id_218,33.27764274088484
id_219,98.54514698979352
id_220,52.227719062033316
id_221,17.410022392447956
id_222,37.95835462193668
id_223,93.28971521078668
id_224,32.20023127689359
id_225,15.638997513585961
id_226,16.118849947419655
id_227,45.97661969721108
id_228,34.08657223040308
id_229,34.833178485202254
id_230,10.183284083072554
id_231,31.02750153001304
id_232,10.32065369087154
id_233,33.553819317805534
id_234,56.12411924986024
id_235,21.684666329480798
id_236,15.70898120086948
id_237,15.425734828695312
id_238,12.707961244885892
id_239,33.89469128243249
id_240,27.413501426824354
id_241,71.75039809835633
id_242,38.45132899197369
id_243,35.19796806899569
id_244,60.63631089012475
id_245,44.321220901656645
id_246,42.322100366777086
id_247,49.60320779630949
id_248,19.26028405847955
id_249,12.416419509464882
id_250,14.413088722985119
id_251,38.40586889067251
id_252,12.026970660432807
id_253,24.36519592533522
id_254,15.328380978235597
id_255,31.36441472831234
id_256,37.21538215358594
id_257,5.858712059551519
id_258,30.29658495524229
id_259,40.112737523828436
