id,value
id_0,39.179604984384184
id_1,13.292617215494023
id_2,8.910158571191095
id_3,14.850760357402192
id_4,26.802234688355536
id_5,107.69195318639082
id_6,28.50393920439426
id_7,36.77769610598943
id_8,40.05965532333089
id_9,21.010411951933637
id_10,26.84008661995231
id_11,41.592488132340556
id_12,39.8508807894633
id_13,15.60343716112515
id_14,25.252066330931164
id_15,41.42273999923442
id_16,33.30997591757641
id_17,53.91548542297091
id_18,24.45312246103296
id_19,10.385976815452512
id_20,30.455127561010098
id_21,33.5424092764476
id_22,48.26676122686097
id_23,44.44385498433455
id_24,18.884710992792463
id_25,12.245903568005005
id_26,46.94532111800993
id_27,32.943584846256506
id_28,65.75111401159184
id_29,17.957963517105348
id_30,14.244630148041997
id_31,43.38822982038961
id_32,35.55553439601261
id_33,32.3176806744408
id_34,54.16125646772018
id_35,37.01201758166533
id_36,13.996094183988081
id_37,50.50699659097616
id_38,21.214991616025767
id_39,4.793339022042023
id_40,25.244709904032124
id_41,4.342771743139117
id_42,46.730755864296
id_43,34.0078758349713
id_44,50.805007936825206
id_45,42.187597955055885
id_46,36.878740411955675
id_47,21.862211273709896
id_48,24.100109371793558
id_49,60.43772669841825
id_50,25.98026951781008
id_51,51.41027522991733
id_52,19.80368400453322
id_53,31.68309927494404
id_54,15.73396497875266
id_55,38.15025846953172
id_56,41.91405837740919
id_57,25.75523578315198
id_58,27.933351624236813
id_59,14.756570247750805
id_60,61.47861247928569
id_61,86.05605035369535
id_62,37.103348021619134
id_63,21.975019250872023
id_64,19.03304047699593
id_65,40.957659860084014
id_66,37.988675466982
id_67,13.012966628634848
id_68,54.27918384302202
id_69,6.634369453429239
id_70,14.360130110060084
id_71,28.034147723709385
id_72,29.802747200253524
id_73,12.17491314932053
id_74,45.861378321763425
id_75,61.299964029614436
id_76,9.340172610693706
id_77,38.73519263258886
id_78,73.17000792981628
id_79,43.87130668013676
id_80,47.78483130233134
id_81,23.292343600224804
id_82,14.552851530321137
id_83,41.25881096000526
id_84,11.198241057030788
id_85,10.88465606319463
id_86,31.957146595334546
id_87,86.46123223680101
id_88,30.660797230591303
id_89,47.93632647187495
id_90,19.656385316730905
id_91,67.7262992534369
id_92,57.39588721583772
id_93,8.474192051659328
id_94,22.51693934178337
id_95,29.2092803174903
id_96,22.079485630254773
id_97,12.004567057664152
id_98,16.557052902177787
id_99,36.67927047649259
id_100,22.12211667499585
id_101,49.21551121705667
id_102,31.944508424262974
id_103,35.82219160813489
id_104,33.76130134675914
id_105,27.350391824809343
id_106,15.423727107951262
id_107,37.12426347738301
id_108,10.302801161310931
id_109,73.98890943590659
id_110,30.654634663928732
id_111,69.65979807342492
id_112,18.712139016398538
id_113,22.20695960344559
id_114,26.34758606227636
id_115,34.87170103718877
id_116,32.898449180977735
id_117,26.20418542658321
id_118,25.880373310730857
id_119,44.562561847861446
id_120,23.356914259939153
id_121,35.935002584243655
id_122,63.54822119782538
id_123,3.6270941859357952
id_124,40.458513167595044
id_125,4.629991950319022
id_126,27.819120250689714
id_127,16.262567817608538
id_128,27.837458900077372
id_129,50.93367529515443
id_130,6.939519462371603
id_131,47.0715078814346
id_132,17.597824050087876
id_133,3.097828375015779
id_134,23.70213501026283
id_135,27.17685317332548
id_136,67.98839229914452
id_137,92.52747944924926
id_138,29.691255720485486
id_139,55.68555366851871
id_140,74.43714491308236
id_141,18.070197672888735
id_142,45.240401624136
id_143,31.608469621052386
id_144,31.02936506510151
id_145,16.747657269380767
id_146,38.17715853970259
id_147,48.92220238639234
id_148,31.926118576980702
id_149,19.599864131831865
id_150,43.91189578424577
id_151,37.62661667115411
id_152,59.047570413921825
id_153,23.77647758812562
id_154,11.714551104126633
id_155,62.93340447945469
id_156,13.837395783291429
id_157,26.922494591958337
id_158,43.907221632006724
id_159,24.733694030069152
id_160,12.33327030968773
id_161,102.98706988196926
id_162,56.611837538410185
id_163,31.558809988459828
id_164,37.50452545852455
id_165,34.896188232748244
id_166,49.5164563411098
id_167,56.51545900916853
id_168,12.649078620192473
id_169,22.077338877340594
id_170,33.569647567173035
id_171,29.629058289332797
id_172,28.474663468744154
id_173,35.985496456256094
id_174,85.48215068243903
id_175,52.8219728156445
id_176,18.37375796779685
id_177,23.5723390951076
id_178,71.52677034982884
id_179,27.976261125705157
id_180,15.851734588127908
id_181,28.340116938080243
id_182,23.27001824614217
id_183,23.983779328418116
id_184,13.15787355920499
id_185,37.09240302962
id_186,35.72317352120894
id_187,47.71546583424928
id_188,72.67474265277818
id_189,60.272745078491624
id_190,6.208618973082941
id_191,25.723193917194493
id_192,15.630994101977107
id_193,31.86663395090858
id_194,27.832351174063525
id_195,16.589782769323268
id_196,15.849049541168625
id_197,14.500355757662216
id_198,22.658236880947157
id_199,13.246129996689179
id_200,8.186817934753822
id_201,29.9171838991411
id_202,35.40420933141034
id_203,72.86185266346257
id_204,31.545199882378522
id_205,19.34311237225146
id_206,58.92525710282543
id_207,49.233491635991825
id_208,25.732181494379173
id_209,27.70700852595692
id_210,44.19372130952168
id_211,33.96885285174785
id_212,29.925182175181007
id_213,44.08086231572432
id_214,13.916264472996122
id_215,7.510723461760832
id_216,47.301730843788675
id_217,7.116785080141366
id_218,33.00221332815723
id_219,100.25463504458824
id_220,51.74922737573928
id_221,17.279693880713957
id_222,37.669570113577024
id_223,93.11265691130004
id_224,32.31911995456572
id_225,15.435166775172625
id_226,16.25318724323214
id_227,50.71495295786969
id_228,33.76017706235692
id_229,34.768432853198675
id_230,10.266143955723955
id_231,30.963555790273233
id_232,10.322104959053306
id_233,33.530454234634355
id_234,55.75427118331382
id_235,21.63156355309002
id_236,15.839467196030748
id_237,15.45978811044396
id_238,12.452458365171857
id_239,33.95633496428675
id_240,27.30089783778009
id_241,70.39152899668744
id_242,38.426051954658334
id_243,34.678581564823816
id_244,60.909569848860116
id_245,43.77331835047217
id_246,42.23047459321237
id_247,49.64671758604734
id_248,18.990836858793532
id_249,3.553408464512936
id_250,15.737518099165666
id_251,38.65647386842268
id_252,11.829024282813817
id_253,24.235430302282808
id_254,14.965191865498298
id_255,31.276477331272645
id_256,36.90812503141477
id_257,5.462554737136108
id_258,30.212013050638653
id_259,40.097953481085185
